piece,beats,pitches,beat_pitch
./abc/Polonäs_i_F_efter_Jean_E_Blomgren_7f81ba.abc,"[[1, 5, 9], [1, 3, 4, 5, 6, 7, 8, 9], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 7, 9, 12], [1, 2, 3, 4, 5, 9], [1, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[65, 69, 72], [77, 77, 81, 79, 77, 76, 79, 77], [74, 74, 77, 76, 77, 79, 77, 76, 74], [72, 72, 74, 72, 70, 69, 70, 72, 70, 69, 70], [74, 74, 77, 76, 77, 79, 77, 76, 74], [72, 72, 74, 72, 70, 69, 70, 72, 70, 69, 70], [67, 82, 82, 79, 76, 72, 77, 72], [74, 70, 69, 67, 67, 65], [60, 64, 65, 67, 64, 72, 67], [67, 77, 76, 74, 72, 71, 72], [69, 65, 69, 72, 77, 81, 72, 75], [74, 70, 69, 67, 67, 65], [84, 81, 82, 84, 81], [77, 65, 65, 69, 65, 60], [82, 79, 79, 81, 82, 79], [72, 72, 82, 81, 79, 77, 76, 74, 72], [74, 74, 77, 76, 77, 79, 77, 76, 74], [72, 72, 74, 72, 70, 69, 70, 72, 70, 69, 70], [74, 74, 77, 76, 77, 79, 77, 76, 74], [72, 72, 74, 72, 70, 69, 70, 72, 70, 69, 70], [67, 82, 82, 79, 76, 72, 77, 72], [74, 70, 69, 67, 67, 65]]","[[(1, 65), (5, 69), (9, 72)], [(1, 77), (3, 77), (4, 81), (5, 79), (6, 77), (7, 76), (8, 79), (9, 77)], [(1, 74), (5, 74), (6, 77), (7, 76), (8, 77), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 72), (3, 72), (4, 74), (5, 72), (6, 70), (7, 69), (8, 70), (9, 72), (10, 70), (11, 69), (12, 70)], [(1, 74), (5, 74), (6, 77), (7, 76), (8, 77), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 72), (3, 72), (4, 74), (5, 72), (6, 70), (7, 69), (8, 70), (9, 72), (10, 70), (11, 69), (12, 70)], [(1, 67), (3, 82), (5, 82), (6, 79), (7, 76), (8, 72), (9, 77), (11, 72)], [(1, 74), (2, 70), (3, 69), (4, 67), (5, 67), (9, 65)], [(1, 60), (3, 64), (4, 65), (5, 67), (7, 64), (9, 72), (11, 67)], [(1, 67), (3, 77), (5, 76), (6, 74), (7, 72), (8, 71), (9, 72)], [(1, 69), (2, 65), (3, 69), (4, 72), (5, 77), (7, 81), (9, 72), (12, 75)], [(1, 74), (2, 70), (3, 69), (4, 67), (5, 67), (9, 65)], [(1, 84), (5, 81), (7, 82), (9, 84), (11, 81)], [(1, 77), (3, 65), (5, 65), (7, 69), (9, 65), (11, 60)], [(1, 82), (5, 79), (7, 79), (8, 81), (9, 82), (11, 79)], [(1, 72), (3, 72), (4, 82), (5, 81), (6, 79), (7, 77), (8, 76), (9, 74), (11, 72)], [(1, 74), (5, 74), (6, 77), (7, 76), (8, 77), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 72), (3, 72), (4, 74), (5, 72), (6, 70), (7, 69), (8, 70), (9, 72), (10, 70), (11, 69), (12, 70)], [(1, 74), (5, 74), (6, 77), (7, 76), (8, 77), (9, 79), (10, 77), (11, 76), (12, 74)], [(1, 72), (3, 72), (4, 74), (5, 72), (6, 70), (7, 69), (8, 70), (9, 72), (10, 70), (11, 69), (12, 70)], [(1, 67), (3, 82), (5, 82), (6, 79), (7, 76), (8, 72), (9, 77), (11, 72)], [(1, 74), (2, 70), (3, 69), (4, 67), (5, 67), (9, 65)]]"
./abc/Pollonesse_183259_eca7f2.abc,"[[1, 3, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5, 7, 9], [1, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 7, 9, 11, 12], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 4, 5]]","[[67, 71, 71, 69, 66, 69, 69, 67], [71, 74, 74, 72, 69, 72, 72, 71], [74, 71, 74, 79, 76, 72, 76, 79, 78, 74, 78, 81], [79, 78, 79, 76, 72, 71, 72, 71, 69, 67], [67, 71, 71, 74, 74, 71, 74], [74, 72, 69, 72, 72, 71, 71, 69, 71], [72, 69, 72, 71, 67, 71, 69, 66, 69], [67, 64, 64, 62, 62], [67, 71, 71, 74, 74, 71, 74], [74, 72, 69, 72, 72, 71, 71, 69, 71], [72, 69, 72, 71, 67, 71, 69, 66, 69], [69, 67, 67]]","[[(1, 67), (3, 71), (5, 71), (6, 69), (7, 66), (8, 69), (9, 69), (11, 67)], [(1, 71), (3, 74), (5, 74), (6, 72), (7, 69), (8, 72), (9, 72), (11, 71)], [(1, 74), (2, 71), (3, 74), (4, 79), (5, 76), (6, 72), (7, 76), (8, 79), (9, 78), (10, 74), (11, 78), (12, 81)], [(1, 79), (2, 78), (3, 79), (4, 76), (5, 72), (6, 71), (7, 72), (8, 71), (9, 69), (11, 67)], [(1, 67), (3, 71), (5, 71), (7, 74), (9, 74), (11, 71), (12, 74)], [(1, 74), (2, 72), (3, 69), (4, 72), (5, 72), (7, 71), (9, 71), (11, 69), (12, 71)], [(1, 72), (3, 69), (4, 72), (5, 71), (7, 67), (8, 71), (9, 69), (11, 66), (12, 69)], [(1, 67), (4, 64), (5, 64), (7, 62), (9, 62)], [(1, 67), (3, 71), (5, 71), (7, 74), (9, 74), (11, 71), (12, 74)], [(1, 74), (2, 72), (3, 69), (4, 72), (5, 72), (7, 71), (9, 71), (11, 69), (12, 71)], [(1, 72), (3, 69), (4, 72), (5, 71), (7, 67), (8, 71), (9, 69), (11, 66), (12, 69)], [(1, 69), (4, 67), (5, 67)]]"
./abc/_Polonesse_in_G_Dur_no_24_ur_Anders_Larssons_notbok_4dea52.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5, 9], [1, 3, 4, 5], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11, 12], [1, 3, 5, 7, 9, 11, 12], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 4, 5, 9]]","[[79, 78, 76, 74, 74], [76, 74, 72, 71, 71], [69, 72, 71, 76, 67], [66, 64, 66, 62], [62, 67, 71], [67, 71, 74, 72, 69, 72, 71], [62, 67, 71], [67, 71, 74, 72, 69, 72, 71], [79, 74, 71, 76, 72, 69, 74, 71, 67], [69, 67, 66, 67], [71, 67, 67, 71, 71, 72, 74], [69, 66, 66, 69, 69, 72, 74], [76, 78, 79, 81, 83, 74], [73, 71, 72, 69], [69, 74, 78], [74, 78, 81, 79, 76, 79, 78], [69, 74, 78], [74, 78, 81, 79, 76, 79, 78], [83, 79, 76, 81, 78, 74, 79, 76, 73], [76, 74, 73, 74, 74]]","[[(1, 79), (3, 78), (4, 76), (5, 74), (9, 74)], [(1, 76), (3, 74), (4, 72), (5, 71), (9, 71)], [(1, 69), (3, 72), (4, 71), (5, 76), (9, 67)], [(1, 66), (3, 64), (4, 66), (5, 62)], [(1, 62), (5, 67), (9, 71)], [(1, 67), (3, 71), (4, 74), (5, 72), (7, 69), (8, 72), (9, 71)], [(1, 62), (5, 67), (9, 71)], [(1, 67), (3, 71), (4, 74), (5, 72), (7, 69), (8, 72), (9, 71)], [(1, 79), (3, 74), (4, 71), (5, 76), (7, 72), (8, 69), (9, 74), (11, 71), (12, 67)], [(1, 69), (3, 67), (4, 66), (5, 67)], [(1, 71), (3, 67), (5, 67), (7, 71), (9, 71), (11, 72), (12, 74)], [(1, 69), (3, 66), (5, 66), (7, 69), (9, 69), (11, 72), (12, 74)], [(1, 76), (2, 78), (3, 79), (4, 81), (5, 83), (9, 74)], [(1, 73), (3, 71), (4, 72), (5, 69)], [(1, 69), (5, 74), (9, 78)], [(1, 74), (3, 78), (4, 81), (5, 79), (7, 76), (8, 79), (9, 78)], [(1, 69), (5, 74), (9, 78)], [(1, 74), (3, 78), (4, 81), (5, 79), (7, 76), (8, 79), (9, 78)], [(1, 83), (3, 79), (4, 76), (5, 81), (7, 78), (8, 74), (9, 79), (11, 76), (12, 73)], [(1, 76), (3, 74), (4, 73), (5, 74), (9, 74)]]"
./abc/Pollonesse_183254_460e7c.abc,"[[1, 2, 3, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 3, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 3, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 4, 5, 7, 8, 9, 10, 11, 12], [1, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 3, 5, 7, 8, 9, 11], [1, 2, 3, 4, 5, 9]]","[[69, 73, 76, 78, 74, 73], [69, 78, 74, 76, 73, 74], [76, 81, 78, 76, 74, 73, 69], [73, 69, 71, 68, 69, 68, 69, 71, 73, 69, 71, 68], [69, 73, 76, 78, 74, 73], [69, 78, 74, 76, 73, 74], [76, 81, 78, 76, 74, 73, 69], [73, 71, 69, 68, 71, 69], [69, 69, 71, 73, 73, 69, 71, 68, 71, 68], [69, 69, 71, 73, 69, 71, 68, 68, 69], [69, 69, 71, 73, 73, 69, 71, 68, 71, 68], [69, 69, 71, 73, 69, 71, 68, 68, 69], [69, 73, 76, 78, 74, 73], [69, 78, 74, 76, 73, 74], [76, 81, 78, 76, 74, 73, 69], [73, 71, 69, 68, 71, 69]]","[[(1, 69), (2, 73), (3, 76), (4, 78), (5, 74), (9, 73)], [(1, 69), (4, 78), (5, 74), (8, 76), (9, 73), (12, 74)], [(1, 76), (3, 81), (5, 78), (7, 76), (8, 74), (9, 73), (11, 69)], [(1, 73), (2, 69), (3, 71), (4, 68), (5, 69), (6, 68), (7, 69), (8, 71), (9, 73), (10, 69), (11, 71), (12, 68)], [(1, 69), (2, 73), (3, 76), (4, 78), (5, 74), (9, 73)], [(1, 69), (4, 78), (5, 74), (8, 76), (9, 73), (12, 74)], [(1, 76), (3, 81), (5, 78), (7, 76), (8, 74), (9, 73), (11, 69)], [(1, 73), (2, 71), (3, 69), (4, 68), (5, 71), (9, 69)], [(1, 69), (3, 69), (4, 71), (5, 73), (7, 73), (8, 69), (9, 71), (10, 68), (11, 71), (12, 68)], [(1, 69), (3, 69), (4, 71), (5, 73), (6, 69), (7, 71), (8, 68), (9, 68), (11, 69)], [(1, 69), (3, 69), (4, 71), (5, 73), (7, 73), (8, 69), (9, 71), (10, 68), (11, 71), (12, 68)], [(1, 69), (3, 69), (4, 71), (5, 73), (6, 69), (7, 71), (8, 68), (9, 68), (11, 69)], [(1, 69), (2, 73), (3, 76), (4, 78), (5, 74), (9, 73)], [(1, 69), (4, 78), (5, 74), (8, 76), (9, 73), (12, 74)], [(1, 76), (3, 81), (5, 78), (7, 76), (8, 74), (9, 73), (11, 69)], [(1, 73), (2, 71), (3, 69), (4, 68), (5, 71), (9, 69)]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_05_nr_11_e39451.abc,"[[1, 3, 4, 5, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 5, 9], [1]]","[[57, 62, 60, 62, 64], [65, 64, 62, 67, 65, 64, 65, 64, 62], [57, 67, 65, 64, 65, 64, 62], [60, 64, 57, 77, 76, 81], [69, 70, 72, 74], [77, 76, 77, 79, 77, 76, 77, 76, 74], [72, 74, 76, 81, 69], [77, 76, 77, 79, 77, 76, 77, 76, 74], [74, 72, 70], [69]]","[[(1, 57), (3, 62), (4, 60), (5, 62), (9, 64)], [(1, 65), (3, 64), (4, 62), (5, 67), (7, 65), (8, 64), (9, 65), (11, 64), (12, 62)], [(1, 57), (5, 67), (7, 65), (8, 64), (9, 65), (11, 64), (12, 62)], [(1, 60), (3, 64), (5, 57), (7, 77), (9, 76), (11, 81)], [(1, 69), (3, 70), (4, 72), (5, 74)], [(1, 77), (3, 76), (4, 77), (5, 79), (7, 77), (8, 76), (9, 77), (11, 76), (12, 74)], [(1, 72), (3, 74), (5, 76), (7, 81), (9, 69)], [(1, 77), (3, 76), (4, 77), (5, 79), (7, 77), (8, 76), (9, 77), (11, 76), (12, 74)], [(1, 74), (5, 72), (9, 70)], [(1, 69)]]"
./abc/Polonäs_efter_Rondahl_i_C_688990.abc,"[[1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 5, 9], [1, 3, 5, 7, 9], [1, 3, 4, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 9]]","[[72, 71, 72], [74, 72, 71, 72, 74], [77, 77, 76, 77, 81, 74, 77], [77, 76, 74, 72, 71, 72, 69, 71, 67], [72, 71, 72], [74, 72, 71, 72, 74], [77, 77, 76, 77, 81, 74, 77], [76, 74, 72, 71, 74, 72], [76, 77, 79, 76, 72, 74, 72, 71, 72, 74, 76, 72], [74, 72, 71, 69, 67, 69, 71, 72, 74, 76, 77, 79], [76, 77, 79, 76, 72, 74, 72, 71, 72, 74, 76, 72], [74, 72, 71, 69, 67, 69, 71, 72, 74, 76, 77, 79], [77, 76, 74, 72, 74, 76, 77, 79, 81, 77, 74, 72], [72, 71, 69, 71, 72, 74]]","[[(1, 72), (5, 71), (9, 72)], [(1, 74), (3, 72), (5, 71), (7, 72), (9, 74)], [(1, 77), (3, 77), (4, 76), (5, 77), (7, 81), (9, 74), (11, 77)], [(1, 77), (2, 76), (3, 74), (4, 72), (5, 71), (6, 72), (7, 69), (8, 71), (9, 67)], [(1, 72), (5, 71), (9, 72)], [(1, 74), (3, 72), (5, 71), (7, 72), (9, 74)], [(1, 77), (3, 77), (4, 76), (5, 77), (7, 81), (9, 74), (11, 77)], [(1, 76), (2, 74), (3, 72), (4, 71), (5, 74), (9, 72)], [(1, 76), (2, 77), (3, 79), (4, 76), (5, 72), (6, 74), (7, 72), (8, 71), (9, 72), (10, 74), (11, 76), (12, 72)], [(1, 74), (2, 72), (3, 71), (4, 69), (5, 67), (6, 69), (7, 71), (8, 72), (9, 74), (10, 76), (11, 77), (12, 79)], [(1, 76), (2, 77), (3, 79), (4, 76), (5, 72), (6, 74), (7, 72), (8, 71), (9, 72), (10, 74), (11, 76), (12, 72)], [(1, 74), (2, 72), (3, 71), (4, 69), (5, 67), (6, 69), (7, 71), (8, 72), (9, 74), (10, 76), (11, 77), (12, 79)], [(1, 77), (2, 76), (3, 74), (4, 72), (5, 74), (6, 76), (7, 77), (8, 79), (9, 81), (10, 77), (11, 74), (12, 72)], [(1, 72), (2, 71), (3, 69), (4, 71), (5, 72), (9, 74)]]"
./abc/_Slängpolska_från_Finnika_3bf619.abc,"[[1, 4, 5, 8, 9, 12], [1, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 4, 5, 11], [1, 4, 5, 8, 9, 12], [1, 4, 5, 9], [1, 4, 5, 8, 9, 12], [1, 5], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5, 7, 9], [1, 5, 7, 9, 12], [1, 5]]","[[71, 67, 67, 71, 74, 71], [71, 69, 69, 69], [78, 74, 74, 78, 81, 79], [78, 76, 74, 72], [71, 67, 67, 71, 74, 71], [71, 69, 69, 69], [78, 74, 74, 78, 81, 78], [79, 79], [83, 83, 79, 81, 79], [79, 79, 72, 76], [74, 74, 72, 69, 66], [67, 71, 74, 79], [83, 83, 79, 81, 79], [79, 79, 72, 76], [74, 78, 76, 72, 69], [67, 67]]","[[(1, 71), (4, 67), (5, 67), (8, 71), (9, 74), (12, 71)], [(1, 71), (4, 69), (5, 69), (9, 69)], [(1, 78), (4, 74), (5, 74), (8, 78), (9, 81), (12, 79)], [(1, 78), (4, 76), (5, 74), (11, 72)], [(1, 71), (4, 67), (5, 67), (8, 71), (9, 74), (12, 71)], [(1, 71), (4, 69), (5, 69), (9, 69)], [(1, 78), (4, 74), (5, 74), (8, 78), (9, 81), (12, 78)], [(1, 79), (5, 79)], [(1, 83), (5, 83), (7, 79), (9, 81), (12, 79)], [(1, 79), (5, 79), (7, 72), (9, 76)], [(1, 74), (5, 74), (7, 72), (9, 69), (12, 66)], [(1, 67), (5, 71), (7, 74), (9, 79)], [(1, 83), (5, 83), (7, 79), (9, 81), (12, 79)], [(1, 79), (5, 79), (7, 72), (9, 76)], [(1, 74), (5, 78), (7, 76), (9, 72), (12, 69)], [(1, 67), (5, 67)]]"
./abc/Polonäs_efter_Pehr_Andersson_Bild_31_nr_92_e48cef.abc,"[[1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 4, 5]]","[[66, 74, 64, 73, 74, 62], [66, 74, 64, 73, 74, 62], [74, 76, 78, 79, 78, 76, 74], [73, 76, 69, 67, 66, 62], [66, 74, 64, 73, 74, 62], [66, 74, 64, 73, 74, 62], [71, 74, 79, 76, 78, 74], [69, 71, 73, 74], [69, 81, 71, 80, 81, 69], [73, 81, 71, 80, 81, 69], [71, 74, 74, 69], [71, 71, 73, 74, 73, 71, 69], [71, 73, 74, 76, 78, 79], [76, 74, 73, 74]]","[[(1, 66), (3, 74), (5, 64), (7, 73), (9, 74), (11, 62)], [(1, 66), (3, 74), (5, 64), (7, 73), (9, 74), (11, 62)], [(1, 74), (3, 76), (4, 78), (5, 79), (7, 78), (9, 76), (11, 74)], [(1, 73), (3, 76), (5, 69), (7, 67), (9, 66), (11, 62)], [(1, 66), (3, 74), (5, 64), (7, 73), (9, 74), (11, 62)], [(1, 66), (3, 74), (5, 64), (7, 73), (9, 74), (11, 62)], [(1, 71), (3, 74), (5, 79), (7, 76), (9, 78), (11, 74)], [(1, 69), (3, 71), (4, 73), (5, 74)], [(1, 69), (3, 81), (5, 71), (7, 80), (9, 81), (11, 69)], [(1, 73), (3, 81), (5, 71), (7, 80), (9, 81), (11, 69)], [(1, 71), (3, 74), (5, 74), (9, 69)], [(1, 71), (3, 71), (4, 73), (5, 74), (7, 73), (8, 71), (9, 69)], [(1, 71), (3, 73), (5, 74), (7, 76), (9, 78), (11, 79)], [(1, 76), (3, 74), (4, 73), (5, 74)]]"
./abc/Polonäs_efter_Gustaf_Weslien_f784e4.abc,"[[1, 3, 5, 7, 9, 11], [1, 1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 1, 3, 4, 5, 7, 8, 9, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12], [1, 2, 3, 4, 5, 6, 7, 8, 9], [1, 2, 3, 4, 5, 9], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 2, 3, 4, 5, 6, 7, 8, 9, 11], [1, 3, 5, 6, 7, 8, 9]]","[[67, 70, 74, 78, 79, 81], [81, 82, 82, 79, 81, 81, 78, 79, 79, 81], [81, 82, 82, 79, 81, 81, 78, 79, 79, 81], [74, 75, 72, 74, 70, 72, 69, 70, 67, 66, 67, 70], [69, 67, 66, 64, 62, 65, 69, 65, 62], [69, 72, 69, 66, 67, 55], [62, 67, 70, 67, 62, 67, 70, 67, 72, 69], [62, 66, 69, 65, 62, 65, 69, 65, 74, 70], [62, 67, 70, 67, 62, 67, 70, 67, 72, 70], [69, 70, 69, 67, 66, 64, 62]]","[[(1, 67), (3, 70), (5, 74), (7, 78), (9, 79), (11, 81)], [(1, 81), (1, 82), (3, 82), (4, 79), (5, 81), (7, 81), (8, 78), (9, 79), (11, 79), (12, 81)], [(1, 81), (1, 82), (3, 82), (4, 79), (5, 81), (7, 81), (8, 78), (9, 79), (11, 79), (12, 81)], [(1, 74), (2, 75), (3, 72), (4, 74), (5, 70), (6, 72), (7, 69), (8, 70), (9, 67), (10, 66), (11, 67), (12, 70)], [(1, 69), (2, 67), (3, 66), (4, 64), (5, 62), (6, 65), (7, 69), (8, 65), (9, 62)], [(1, 69), (2, 72), (3, 69), (4, 66), (5, 67), (9, 55)], [(1, 62), (2, 67), (3, 70), (4, 67), (5, 62), (6, 67), (7, 70), (8, 67), (9, 72), (11, 69)], [(1, 62), (2, 66), (3, 69), (4, 65), (5, 62), (6, 65), (7, 69), (8, 65), (9, 74), (11, 70)], [(1, 62), (2, 67), (3, 70), (4, 67), (5, 62), (6, 67), (7, 70), (8, 67), (9, 72), (11, 70)], [(1, 69), (3, 70), (5, 69), (6, 67), (7, 66), (8, 64), (9, 62)]]"
./abc/Pollonesse_ur_Andreas_Dahlgrens_notbok_no_11_940fe2.abc,"[[1, 5, 9], [1, 3, 5, 6, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9], [1, 5, 9], [1, 3, 4, 5, 7, 8, 9], [1, 3, 4, 5, 7, 8, 9, 11], [1, 3, 4, 5, 6, 7, 8, 9], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 3, 5, 7, 9, 11], [1, 2, 3, 4, 5, 9]]","[[67, 71, 74], [79, 74, 83, 81, 79, 78, 79], [76, 76, 78, 74, 74, 76, 74, 74], [69, 67, 66, 66, 67, 69, 66, 62], [55, 67, 67, 69, 69, 71], [55, 71, 71, 72, 72, 74], [62, 76, 76, 78, 78, 79], [72, 69, 67, 66, 67, 55], [62, 66, 69], [74, 74, 76, 76, 76, 72, 74], [71, 71, 74, 69, 69, 72, 67, 67], [66, 64, 62, 61, 62, 64, 60, 57], [67, 74, 74, 72, 72, 71], [62, 72, 72, 71, 71, 69], [67, 74, 74, 72, 72, 71], [62, 72, 72, 71, 71, 69], [62, 67, 67, 69, 69, 71], [55, 71, 71, 72, 72, 74], [62, 76, 76, 78, 78, 79], [71, 69, 67, 66, 67, 55]]","[[(1, 67), (5, 71), (9, 74)], [(1, 79), (3, 74), (5, 83), (6, 81), (7, 79), (8, 78), (9, 79)], [(1, 76), (3, 76), (4, 78), (5, 74), (7, 74), (8, 76), (9, 74), (11, 74)], [(1, 69), (3, 67), (4, 66), (5, 66), (6, 67), (7, 69), (8, 66), (9, 62)], [(1, 55), (3, 67), (5, 67), (7, 69), (9, 69), (11, 71)], [(1, 55), (3, 71), (5, 71), (7, 72), (9, 72), (11, 74)], [(1, 62), (3, 76), (5, 76), (7, 78), (9, 78), (11, 79)], [(1, 72), (2, 69), (3, 67), (4, 66), (5, 67), (9, 55)], [(1, 62), (5, 66), (9, 69)], [(1, 74), (3, 74), (4, 76), (5, 76), (7, 76), (8, 72), (9, 74)], [(1, 71), (3, 71), (4, 74), (5, 69), (7, 69), (8, 72), (9, 67), (11, 67)], [(1, 66), (3, 64), (4, 62), (5, 61), (6, 62), (7, 64), (8, 60), (9, 57)], [(1, 67), (3, 74), (5, 74), (7, 72), (9, 72), (11, 71)], [(1, 62), (3, 72), (5, 72), (7, 71), (9, 71), (11, 69)], [(1, 67), (3, 74), (5, 74), (7, 72), (9, 72), (11, 71)], [(1, 62), (3, 72), (5, 72), (7, 71), (9, 71), (11, 69)], [(1, 62), (3, 67), (5, 67), (7, 69), (9, 69), (11, 71)], [(1, 55), (3, 71), (5, 71), (7, 72), (9, 72), (11, 74)], [(1, 62), (3, 76), (5, 76), (7, 78), (9, 78), (11, 79)], [(1, 71), (2, 69), (3, 67), (4, 66), (5, 67), (9, 55)]]"
